Datetime,Open,High,Low,Close,Volume
2021-03-30 05:55:00-04:00,395.53,395.62,395.52,395.62,0
2021-03-30 06:00:00-04:00,395.58,395.6,395.58,395.6,0
2021-03-30 06:05:00-04:00,395.66,395.74,395.66,395.73,0
2021-03-30 06:10:00-04:00,395.78,395.78,395.74,395.77,0
2021-03-30 06:15:00-04:00,395.66,395.67,395.61,395.65,0
2021-03-30 06:20:00-04:00,395.66,395.68,395.59,395.68,0
2021-03-30 06:25:00-04:00,395.61,395.65,395.61,395.64,0
2021-03-30 06:30:00-04:00,395.64,395.66,395.5,395.5,0
2021-03-30 06:35:00-04:00,395.46,395.56,395.4,395.45,0
2021-03-30 06:40:00-04:00,395.41,395.51,395.01,395.02,0
2021-03-30 06:45:00-04:00,395.14,395.18,394.96,395.01,0
2021-03-30 06:50:00-04:00,394.96,394.96,394.9,394.95,0
2021-03-30 06:55:00-04:00,394.98,395.03,394.92,395.03,0
2021-03-30 07:00:00-04:00,395.04,395.04,394.59,394.63,0
2021-03-30 07:05:00-04:00,394.63,394.88,394.55,394.66,0
2021-03-30 07:10:00-04:00,394.62,394.75,394.49,394.49,0
2021-03-30 07:15:00-04:00,394.49,394.5,394.07,394.29,0
2021-03-30 07:20:00-04:00,394.29,394.35,394.12,394.35,0
2021-03-30 07:25:00-04:00,394.32,394.5,394.2,394.5,0
2021-03-30 07:30:00-04:00,394.46,394.48,394.33,394.4,0
2021-03-30 07:35:00-04:00,394.37,394.37,394.03,394.1,0
2021-03-30 07:40:00-04:00,394.06,394.19,393.96,394.18,0
2021-03-30 07:45:00-04:00,394.2,394.28,394.04,394.24,0
2021-03-30 07:50:00-04:00,394.21,394.3,394.05,394.24,0
2021-03-30 07:55:00-04:00,394.23,394.27,394.1,394.15,0
2021-03-30 08:00:00-04:00,394.15,396.769,393.9804,394.1796,0
2021-03-30 08:05:00-04:00,394.16,394.42,394.1,394.38,0
2021-03-30 08:10:00-04:00,394.3599,394.5,394.35,394.41,0
2021-03-30 08:15:00-04:00,394.41,394.57,394.36,394.48,0
2021-03-30 08:20:00-04:00,394.51,394.52,394.33,394.34,0
2021-03-30 08:25:00-04:00,394.33,394.45,394.3,394.35,0
2021-03-30 08:30:00-04:00,394.33,394.37,393.93,394.0,0
2021-03-30 08:35:00-04:00,393.99,394.05,393.93,394.0,0
2021-03-30 08:40:00-04:00,393.99,394.14,393.93,394.059,0
2021-03-30 08:45:00-04:00,394.05,395.78,393.97,394.09,0
2021-03-30 08:50:00-04:00,394.08,394.18,393.98,394.14,0
2021-03-30 08:55:00-04:00,394.14,394.25,394.13,394.23,0
2021-03-30 09:00:00-04:00,394.2,394.37,394.13,394.2899,0
2021-03-30 09:05:00-04:00,394.26,394.41,394.18,394.35,0
2021-03-30 09:10:00-04:00,394.34,394.45,394.27,394.4,0
2021-03-30 09:30:00-04:00,394.4200134277344,394.7300109863281,394.239990234375,394.4100036621094,2964356
2021-03-30 09:35:00-04:00,394.4200134277344,394.4700012207031,394.0199890136719,394.2250061035156,1262961
2021-03-30 09:40:00-04:00,394.19000244140625,394.260009765625,393.7799987792969,394.0210876464844,858580
2021-03-30 09:45:00-04:00,394.0400085449219,394.19000244140625,393.68499755859375,393.8699951171875,824065
2021-03-30 09:50:00-04:00,393.8800048828125,393.9800109863281,393.42999267578125,393.8399963378906,1300627
2021-03-30 09:55:00-04:00,393.8599853515625,394.2099914550781,393.760009765625,394.0899963378906,1058026
2021-03-30 10:00:00-04:00,394.1000061035156,394.2099914550781,393.68499755859375,393.8299865722656,1423090
2021-03-30 10:05:00-04:00,393.8500061035156,394.05499267578125,393.4700012207031,393.92999267578125,1002807
2021-03-30 10:10:00-04:00,393.92999267578125,394.3699951171875,393.80999755859375,394.1600036621094,930638
2021-03-30 10:15:00-04:00,394.1499938964844,394.20001220703125,393.3900146484375,393.42010498046875,997634
2021-03-30 10:20:00-04:00,393.44000244140625,393.45001220703125,393.0199890136719,393.3599853515625,1053600
2021-03-30 10:25:00-04:00,393.3699035644531,394.32000732421875,393.25,394.29998779296875,1617317
2021-03-30 10:30:00-04:00,394.30810546875,394.5799865722656,394.1099853515625,394.3999938964844,1168600
2021-03-30 10:35:00-04:00,394.3900146484375,394.55999755859375,394.1499938964844,394.2200012207031,832570
2021-03-30 10:40:00-04:00,394.2300109863281,394.7699890136719,394.1506042480469,394.6499938964844,751401
2021-03-30 10:45:00-04:00,394.6400146484375,394.82000732421875,394.489990234375,394.7699890136719,833450
2021-03-30 10:50:00-04:00,394.7699890136719,394.8399963378906,394.2200012207031,394.239990234375,899327
2021-03-30 10:55:00-04:00,394.25,394.3399963378906,394.1400146484375,394.2699890136719,466236
2021-03-30 11:00:00-04:00,394.2650146484375,394.6000061035156,394.19000244140625,394.5,599965
2021-03-30 11:05:00-04:00,394.510009765625,394.6449890136719,394.2099914550781,394.635009765625,642630
2021-03-30 11:10:00-04:00,394.6499938964844,394.8500061035156,394.5199890136719,394.6700134277344,905139
2021-03-30 11:15:00-04:00,394.6700134277344,394.80999755859375,394.5,394.6600036621094,454162
2021-03-30 11:20:00-04:00,394.6600036621094,394.68499755859375,394.32000732421875,394.42999267578125,750408
2021-03-30 11:25:00-04:00,394.42999267578125,394.54998779296875,394.20001220703125,394.4700012207031,482769
2021-03-30 11:30:00-04:00,394.4700012207031,394.8599853515625,394.2550048828125,394.6499938964844,848601
2021-03-30 11:35:00-04:00,394.6499938964844,394.739990234375,394.510009765625,394.6700134277344,573017
2021-03-30 11:40:00-04:00,394.67498779296875,394.7900085449219,394.4700012207031,394.7300109863281,468575
2021-03-30 11:45:00-04:00,394.739990234375,394.94000244140625,394.2799987792969,394.3900146484375,791344
2021-03-30 11:50:00-04:00,394.3900146484375,394.42999267578125,394.07000732421875,394.0799865722656,452480
2021-03-30 11:55:00-04:00,394.07000732421875,394.1700134277344,393.94000244140625,394.0400085449219,383547
2021-03-30 12:00:00-04:00,394.0299987792969,394.29998779296875,393.9200134277344,394.1300048828125,1114254
2021-03-30 12:05:00-04:00,394.1199951171875,394.260009765625,394.05999755859375,394.2099914550781,266468
2021-03-30 12:10:00-04:00,394.20001220703125,394.2699890136719,393.95001220703125,394.0199890136719,319885
2021-03-30 12:15:00-04:00,394.0199890136719,394.1099853515625,393.67999267578125,393.7149963378906,494083
2021-03-30 12:20:00-04:00,393.7200012207031,393.8699951171875,393.4800109863281,393.8399963378906,522257
2021-03-30 12:25:00-04:00,393.8500061035156,394.07989501953125,393.78009033203125,393.95001220703125,619943
2021-03-30 12:30:00-04:00,393.94000244140625,394.1199951171875,393.8500061035156,393.94000244140625,354856
2021-03-30 12:35:00-04:00,393.94000244140625,394.2799987792969,393.7300109863281,394.1650085449219,450844
2021-03-30 12:40:00-04:00,394.1600036621094,394.20001220703125,393.7799987792969,393.79998779296875,344373
2021-03-30 12:45:00-04:00,393.80999755859375,393.989990234375,393.760009765625,393.8949890136719,314198
2021-03-30 12:50:00-04:00,393.9049987792969,394.04998779296875,393.6400146484375,393.9599914550781,482038
2021-03-30 12:55:00-04:00,393.9599914550781,394.1400146484375,393.8699951171875,393.9599914550781,367821
2021-03-30 13:00:00-04:00,393.9700012207031,393.9800109863281,393.5,393.7200012207031,390096
2021-03-30 13:05:00-04:00,393.7200012207031,393.82501220703125,393.3999938964844,393.6099853515625,400305
2021-03-30 13:10:00-04:00,393.6000061035156,393.8500061035156,393.5799865722656,393.7699890136719,327954
2021-03-30 13:15:00-04:00,393.760009765625,393.989990234375,393.75,393.9200134277344,289183
2021-03-30 13:20:00-04:00,393.92999267578125,394.2349853515625,393.92999267578125,394.2099914550781,352610
2021-03-30 13:25:00-04:00,394.2099914550781,394.3299865722656,394.1000061035156,394.17999267578125,314661
2021-03-30 13:30:00-04:00,394.17999267578125,394.25,393.8800048828125,394.0199890136719,737858
2021-03-30 13:35:00-04:00,394.0199890136719,394.3399963378906,393.8900146484375,394.2900085449219,581686
2021-03-30 13:40:00-04:00,394.29998779296875,394.3500061035156,394.1400146484375,394.1700134277344,239424
2021-03-30 13:45:00-04:00,394.1650085449219,394.3089904785156,394.0400085449219,394.1099853515625,310664
2021-03-30 13:50:00-04:00,394.1199951171875,394.3299865722656,394.0899963378906,394.1518859863281,288191
2021-03-30 13:55:00-04:00,394.1499938964844,394.2449951171875,394.010009765625,394.010009765625,204728
2021-03-30 14:00:00-04:00,394.010009765625,394.0299987792969,393.69000244140625,393.80999755859375,572015
2021-03-30 14:05:00-04:00,393.81500244140625,394.2099914550781,393.7850036621094,394.1499938964844,405320
2021-03-30 14:10:00-04:00,394.1499938964844,394.2300109863281,393.9200134277344,394.2049865722656,396552
2021-03-30 14:15:00-04:00,394.20001220703125,394.4700012207031,394.0799865722656,394.2900085449219,532371
2021-03-30 14:20:00-04:00,394.2900085449219,394.42999267578125,393.9100036621094,394.20001220703125,395483
2021-03-30 14:25:00-04:00,394.2250061035156,394.3800048828125,394.1700134277344,394.2699890136719,442402
2021-03-30 14:30:00-04:00,394.260009765625,394.5450134277344,394.19000244140625,394.45001220703125,830306
2021-03-30 14:35:00-04:00,394.4599914550781,394.4700012207031,394.2099914550781,394.25,756889
2021-03-30 14:40:00-04:00,394.25,394.4800109863281,394.1000061035156,394.20001220703125,412511
2021-03-30 14:45:00-04:00,394.20001220703125,394.42999267578125,394.1592102050781,394.42010498046875,263644
2021-03-30 14:50:00-04:00,394.4100036621094,394.6400146484375,394.29998779296875,394.5299987792969,901948
2021-03-30 14:55:00-04:00,394.5400085449219,395.20001220703125,394.3999938964844,395.12139892578125,971115
2021-03-30 15:00:00-04:00,395.1199951171875,395.45001220703125,394.8402099609375,395.30999755859375,1064060
2021-03-30 15:05:00-04:00,395.29998779296875,395.29998779296875,395.1000061035156,395.1099853515625,600986
2021-03-30 15:10:00-04:00,395.1000061035156,395.1400146484375,394.79998779296875,394.9599914550781,1230284
2021-03-30 15:15:00-04:00,394.9700012207031,395.0849914550781,394.8299865722656,394.95001220703125,578609
2021-03-30 15:20:00-04:00,394.95001220703125,395.2300109863281,394.9081115722656,395.2200012207031,537083
2021-03-30 15:25:00-04:00,395.2200012207031,395.239990234375,394.9718933105469,395.0799865722656,395548
2021-03-30 15:30:00-04:00,395.0810852050781,395.2699890136719,395.04998779296875,395.1199951171875,1420358
2021-03-30 15:35:00-04:00,395.1099853515625,395.3699951171875,394.8599853515625,394.9200134277344,1146382
2021-03-30 15:40:00-04:00,394.9150085449219,394.989990234375,394.6400146484375,394.67999267578125,779086
2021-03-30 15:45:00-04:00,394.69000244140625,394.79998779296875,394.42999267578125,394.5,1196736
2021-03-30 15:50:00-04:00,394.5,394.5,393.80999755859375,393.8699951171875,3675516
2021-03-30 15:55:00-04:00,393.8949890136719,394.8999938964844,393.4200134277344,394.7900085449219,9243474
2021-03-30 16:00:00-04:00,394.79,395.6711,393.9811,394.4,0
2021-03-30 16:05:00-04:00,394.4,395.6711,394.4,394.485,0
2021-03-30 16:10:00-04:00,394.48,395.6711,394.4213,394.57,0
2021-03-30 16:15:00-04:00,394.54,394.73,394.46,394.505,0
2021-03-30 16:20:00-04:00,394.51,394.55,394.48,394.54,0
2021-03-30 16:25:00-04:00,394.54,394.57,394.51,394.55,0
2021-03-30 16:30:00-04:00,394.56,394.6,394.44,394.45,0
2021-03-30 16:35:00-04:00,394.48,395.6711,394.43,394.4896,0
2021-03-30 16:40:00-04:00,394.465,394.73,394.43,394.5,0
2021-03-30 16:45:00-04:00,394.49,394.5,394.45,394.46,0
2021-03-30 16:50:00-04:00,394.4696,394.47,394.43,394.43,0
2021-03-30 16:55:00-04:00,394.47,394.55,394.46,394.5296,0
2021-03-30 17:00:00-04:00,394.52,394.55,394.48,394.53,0
2021-03-30 17:05:00-04:00,394.5,394.53,394.45,394.48,0
2021-03-30 17:10:00-04:00,394.495,394.53,394.42,394.43,0
2021-03-30 17:15:00-04:00,394.46,394.6,394.4,394.45,0
2021-03-30 17:20:00-04:00,394.45,394.56,394.36,394.37,0
2021-03-30 17:25:00-04:00,394.42,394.48,394.35,394.405,0
2021-03-30 17:30:00-04:00,394.405,394.45,394.4,394.45,0
2021-03-30 17:35:00-04:00,394.43,394.45,394.41,394.435,0
2021-03-30 17:40:00-04:00,394.43,394.45,394.42,394.45,0
2021-03-30 17:45:00-04:00,394.435,394.45,394.41,394.435,0
2021-03-30 17:50:00-04:00,394.45,394.45,394.41,394.45,0
2021-03-30 17:55:00-04:00,394.45,394.45,394.43,394.45,0
2021-03-30 18:00:00-04:00,394.47,394.49,394.24,394.24,0
2021-03-30 18:05:00-04:00,394.26,394.26,394.01,394.01,0
2021-03-30 18:10:00-04:00,394.04,394.21,394.03,394.17,0
2021-03-30 18:15:00-04:00,394.17,394.21,393.89,394.01,0
2021-03-30 18:20:00-04:00,394.02,394.17,394.02,394.16,0
2021-03-30 18:25:00-04:00,394.18,394.24,394.14,394.24,0
2021-03-30 18:30:00-04:00,394.22,394.29,394.16,394.16,0
2021-03-30 18:35:00-04:00,394.17,394.24,394.08,394.23,0
2021-03-30 18:40:00-04:00,394.24,394.26,394.06,394.14,0
2021-03-30 18:45:00-04:00,394.14,394.15,394.09,394.12,0
2021-03-30 18:50:00-04:00,394.1,394.14,394.0,394.04,0
2021-03-30 18:55:00-04:00,394.06,394.14,394.06,394.12,0
2021-03-30 19:00:00-04:00,394.12,394.12,393.94,394.04,0
2021-03-30 19:05:00-04:00,394.12,394.2,394.1,394.14,0
2021-03-30 19:10:00-04:00,394.14,394.3,394.14,394.28,0
2021-03-30 19:15:00-04:00,394.27,394.4,394.27,394.4,0
2021-03-30 19:20:00-04:00,394.41,394.47,394.33,394.45,0
2021-03-30 19:25:00-04:00,394.46,394.62,394.45,394.58,0
2021-03-30 19:30:00-04:00,394.58,394.82,394.58,394.64,0
2021-03-30 19:35:00-04:00,394.65,394.69,394.61,394.69,0
2021-03-30 19:40:00-04:00,394.63,394.69,394.6,394.61,0
2021-03-30 19:45:00-04:00,394.61,394.66,394.58,394.63,0
2021-03-30 19:50:00-04:00,394.61,394.62,394.52,394.6,0
2021-03-30 19:55:00-04:00,394.59,394.69,394.54,394.63,0
2021-03-31 04:00:00-04:00,394.56,394.56,394.22,394.34,0
2021-03-31 04:05:00-04:00,394.36,394.36,394.22,394.22,0
2021-03-31 04:10:00-04:00,394.2,394.21,394.15,394.15,0
2021-03-31 04:15:00-04:00,394.15,394.2,394.15,394.19,0
2021-03-31 04:20:00-04:00,394.22,394.27,394.2,394.2,0
2021-03-31 04:25:00-04:00,394.16,394.16,394.01,394.01,0
2021-03-31 04:30:00-04:00,393.99,394.02,393.96,393.97,0
2021-03-31 04:35:00-04:00,394.0,394.06,393.93,394.06,0
2021-03-31 04:45:00-04:00,393.96,394.09,393.96,394.09,0
2021-03-31 04:50:00-04:00,394.02,394.3,394.02,394.3,0
2021-03-31 04:55:00-04:00,394.36,394.4,394.36,394.36,0
2021-03-31 05:00:00-04:00,394.28,394.28,394.25,394.25,0
2021-03-31 05:05:00-04:00,394.27,394.34,394.27,394.33,0
2021-03-31 05:10:00-04:00,394.29,394.31,394.28,394.28,0
2021-03-31 05:15:00-04:00,394.3,394.31,394.3,394.31,0
2021-03-31 05:20:00-04:00,394.36,394.36,394.31,394.31,0
2021-03-31 05:25:00-04:00,394.3,394.32,394.23,394.32,0
2021-03-31 05:30:00-04:00,394.2,394.24,394.18,394.24,0
2021-03-31 05:35:00-04:00,394.2,394.3,394.18,394.3,0
2021-03-31 05:40:00-04:00,394.26,394.26,394.26,394.26,0
2021-03-31 05:45:00-04:00,394.25,394.46,394.25,394.46,0
2021-03-31 05:50:00-04:00,394.44,394.54,394.41,394.45,0
2021-03-31 05:55:00-04:00,394.44,394.44,394.35,394.39,0
2021-03-31 06:00:00-04:00,394.4,394.49,394.4,394.47,0
2021-03-31 06:05:00-04:00,394.46,394.46,394.35,394.43,0
2021-03-31 06:10:00-04:00,394.44,394.45,394.44,394.45,0
2021-03-31 06:15:00-04:00,394.46,394.47,394.36,394.36,0
2021-03-31 06:20:00-04:00,394.53,394.53,394.53,394.53,0
2021-03-31 06:25:00-04:00,394.56,394.61,394.46,394.46,0
2021-03-31 06:30:00-04:00,394.46,394.5,394.45,394.5,0
2021-03-31 06:35:00-04:00,394.55,394.65,394.55,394.65,0
2021-03-31 06:40:00-04:00,394.66,394.8,394.66,394.8,0
2021-03-31 06:45:00-04:00,394.75,394.79,394.71,394.74,0
2021-03-31 06:50:00-04:00,394.78,394.86,394.74,394.79,0
2021-03-31 06:55:00-04:00,394.81,394.81,394.7,394.72,0
2021-03-31 07:00:00-04:00,394.72,394.77,394.49,394.74,0
2021-03-31 07:05:00-04:00,394.76,394.85,394.76,394.81,0
2021-03-31 07:10:00-04:00,394.79,394.79,394.7,394.71,0
2021-03-31 07:15:00-04:00,394.71,394.84,394.69,394.76,0
2021-03-31 07:20:00-04:00,394.76,394.84,394.74,394.8,0
2021-03-31 07:25:00-04:00,394.8,394.83,394.7,394.71,0
2021-03-31 07:30:00-04:00,394.71,394.71,394.67,394.67,0
2021-03-31 07:35:00-04:00,394.68,394.91,394.68,394.86,0
2021-03-31 07:40:00-04:00,394.89,394.89,394.8,394.81,0
2021-03-31 07:45:00-04:00,394.8,395.0,394.8,394.99,0
2021-03-31 07:50:00-04:00,395.0,395.05,394.88,394.899,0
2021-03-31 07:55:00-04:00,394.9,395.0,394.89,394.91,0
2021-03-31 08:00:00-04:00,394.7501,395.03,393.87,394.88,0
2021-03-31 08:05:00-04:00,394.92,395.03,394.92,394.99,0
2021-03-31 08:10:00-04:00,394.99,395.03,394.97,395.03,0
2021-03-31 08:15:00-04:00,395.0,395.18,394.95,395.05,0
2021-03-31 08:20:00-04:00,395.02,395.06,394.81,394.89,0
2021-03-31 08:25:00-04:00,394.9,395.03,394.9,395.01,0
2021-03-31 08:30:00-04:00,395.01,395.16,395.01,395.15,0
2021-03-31 08:35:00-04:00,395.15,395.21,395.12,395.21,0
2021-03-31 08:40:00-04:00,395.19,395.33,395.19,395.28,0
2021-03-31 08:45:00-04:00,395.28,395.35,394.73,395.15,0
2021-03-31 08:50:00-04:00,395.14,395.21,395.07,395.21,0
2021-03-31 08:55:00-04:00,395.18,395.18,395.02,395.07,0
2021-03-31 09:00:00-04:00,395.07,395.21,395.02,395.17,0
2021-03-31 09:05:00-04:00,395.17,395.25,395.12,395.15,0
2021-03-31 09:10:00-04:00,395.14,395.16,395.09,395.12,0
2021-03-31 09:30:00-04:00,395.6099853515625,395.8900146484375,395.5199890136719,395.80999755859375,2070122
2021-03-31 09:35:00-04:00,395.80999755859375,396.25,395.80999755859375,396.2300109863281,1169422
2021-03-31 09:40:00-04:00,396.2300109863281,396.3800048828125,396.0299987792969,396.0400085449219,1240332
2021-03-31 09:45:00-04:00,396.05999755859375,396.25,395.92999267578125,396.1000061035156,881252
2021-03-31 09:50:00-04:00,396.1000061035156,396.2200012207031,395.80999755859375,396.1000061035156,1395048
2021-03-31 09:55:00-04:00,396.0899963378906,396.26300048828125,396.0199890136719,396.1499938964844,457748
2021-03-31 10:00:00-04:00,396.1300048828125,396.5199890136719,396.07000732421875,396.3699951171875,878576
2021-03-31 10:05:00-04:00,396.3599853515625,396.55999755859375,396.27960205078125,396.45001220703125,602080
2021-03-31 10:10:00-04:00,396.44000244140625,396.4700012207031,396.17999267578125,396.20001220703125,648192
2021-03-31 10:15:00-04:00,396.20001220703125,396.3699951171875,396.0350036621094,396.3500061035156,708443
2021-03-31 10:20:00-04:00,396.3399963378906,396.4949951171875,396.2799987792969,396.29998779296875,899803
2021-03-31 10:25:00-04:00,396.29998779296875,396.3999938964844,395.989990234375,396.0799865722656,826158
2021-03-31 10:30:00-04:00,396.07000732421875,396.3900146484375,395.9700012207031,396.2300109863281,1012938
2021-03-31 10:35:00-04:00,396.2300109863281,396.4200134277344,396.1986083984375,396.4200134277344,554356
2021-03-31 10:40:00-04:00,396.4150085449219,396.94000244140625,396.4150085449219,396.7550048828125,1739394
2021-03-31 10:45:00-04:00,396.760009765625,396.8500061035156,396.6099853515625,396.614990234375,425572
2021-03-31 10:50:00-04:00,396.760009765625,396.9590148925781,396.6099853515625,396.9200134277344,654764
2021-03-31 10:55:00-04:00,396.9200134277344,396.9800109863281,396.82501220703125,396.8299865722656,956818
2021-03-31 11:00:00-04:00,396.82000732421875,397.0,396.80810546875,396.8800048828125,598339
2021-03-31 11:05:00-04:00,396.889892578125,396.95001220703125,396.7099914550781,396.7650146484375,484310
2021-03-31 11:10:00-04:00,396.7300109863281,396.9150085449219,396.7300109863281,396.8399963378906,851821
2021-03-31 11:15:00-04:00,396.8299865722656,396.8999938964844,396.7200012207031,396.7669982910156,595245
2021-03-31 11:20:00-04:00,396.7699890136719,396.8500061035156,396.5799865722656,396.6300048828125,957934
2021-03-31 11:25:00-04:00,396.6400146484375,396.739013671875,396.5299987792969,396.5799865722656,407400
2021-03-31 11:30:00-04:00,396.57000732421875,396.80999755859375,396.5,396.57000732421875,415711
2021-03-31 11:35:00-04:00,396.57000732421875,396.8500061035156,396.55999755859375,396.75,620724
2021-03-31 11:40:00-04:00,396.75,396.8299865722656,396.6099853515625,396.67999267578125,1191828
2021-03-31 11:45:00-04:00,396.68499755859375,397.010009765625,396.68499755859375,396.9949951171875,1076239
2021-03-31 11:50:00-04:00,396.9949951171875,397.17999267578125,396.9800109863281,397.1510009765625,624532
2021-03-31 11:55:00-04:00,397.1549987792969,397.260009765625,397.010009765625,397.1300048828125,609437
2021-03-31 12:00:00-04:00,397.1300048828125,397.29998779296875,397.125,397.2998962402344,562594
2021-03-31 12:05:00-04:00,397.2900085449219,397.3599853515625,397.2650146484375,397.30999755859375,608048
2021-03-31 12:10:00-04:00,397.30999755859375,397.3800048828125,397.2300109863281,397.3599853515625,896975
2021-03-31 12:15:00-04:00,397.35809326171875,397.4800109863281,397.260009765625,397.3999938964844,996202
2021-03-31 12:20:00-04:00,397.3999938964844,397.4599914550781,397.32000732421875,397.45001220703125,369210
2021-03-31 12:25:00-04:00,397.44000244140625,397.5,397.29998779296875,397.3399963378906,396541
2021-03-31 12:30:00-04:00,397.3399963378906,397.4849853515625,397.3299865722656,397.4599914550781,272710
2021-03-31 12:35:00-04:00,397.4599914550781,397.5400085449219,397.42999267578125,397.5150146484375,336328
2021-03-31 12:40:00-04:00,397.510009765625,397.6600036621094,397.510009765625,397.6000061035156,484200
2021-03-31 12:45:00-04:00,397.6000061035156,397.6300048828125,397.54998779296875,397.57000732421875,271537
2021-03-31 12:50:00-04:00,397.57000732421875,397.5899963378906,397.5,397.510009765625,278578
2021-03-31 12:55:00-04:00,397.50079345703125,397.6300048828125,397.4800109863281,397.6099853515625,630326
2021-03-31 13:00:00-04:00,397.614990234375,397.75,397.5899963378906,397.70001220703125,743838
2021-03-31 13:05:00-04:00,397.7099914550781,397.8699951171875,397.69500732421875,397.8450012207031,591939
2021-03-31 13:10:00-04:00,397.8500061035156,398.0,397.8402099609375,397.9118957519531,435837
2021-03-31 13:15:00-04:00,397.9200134277344,397.9599914550781,397.7300109863281,397.7796936035156,755362
2021-03-31 13:20:00-04:00,397.7799072265625,397.7799072265625,397.6400146484375,397.7099914550781,526591
2021-03-31 13:25:00-04:00,397.7200012207031,397.8599853515625,397.70001220703125,397.82000732421875,363814
2021-03-31 13:30:00-04:00,397.82000732421875,397.95001220703125,397.82000732421875,397.94000244140625,398069
2021-03-31 13:35:00-04:00,397.94000244140625,398.0,397.760009765625,397.7799987792969,507691
2021-03-31 13:40:00-04:00,397.7799072265625,397.80999755859375,397.5,397.55999755859375,1156619
2021-03-31 13:45:00-04:00,397.55999755859375,397.6600036621094,397.5199890136719,397.6099853515625,479334
2021-03-31 13:50:00-04:00,397.6099853515625,397.79998779296875,397.5899963378906,397.75,531157
2021-03-31 13:55:00-04:00,397.75,397.8800048828125,397.7099914550781,397.7200012207031,412002
2021-03-31 14:00:00-04:00,397.7099914550781,397.7419128417969,397.44000244140625,397.6000061035156,897568
2021-03-31 14:05:00-04:00,397.6000061035156,397.6300048828125,397.3599853515625,397.3699951171875,759661
2021-03-31 14:10:00-04:00,397.3699951171875,397.489990234375,397.0899963378906,397.3999938964844,1026600
2021-03-31 14:15:00-04:00,397.3999938964844,397.4800109863281,397.2699890136719,397.340087890625,684435
2021-03-31 14:20:00-04:00,397.3399963378906,397.4700012207031,397.239990234375,397.364990234375,474721
2021-03-31 14:25:00-04:00,397.3599853515625,397.45001220703125,397.30999755859375,397.4200134277344,632450
2021-03-31 14:30:00-04:00,397.42498779296875,397.70001220703125,397.42498779296875,397.6300048828125,889788
2021-03-31 14:35:00-04:00,397.6200866699219,397.7200012207031,397.5050048828125,397.5150146484375,515975
2021-03-31 14:40:00-04:00,397.510009765625,397.6400146484375,397.1499938964844,397.45001220703125,1030036
2021-03-31 14:45:00-04:00,397.45001220703125,397.5299987792969,397.2200012207031,397.25,1263982
2021-03-31 14:50:00-04:00,397.2496032714844,397.4200134277344,397.2099914550781,397.4200134277344,878863
2021-03-31 14:55:00-04:00,397.4198913574219,397.6099853515625,397.1400146484375,397.260009765625,1151856
2021-03-31 15:00:00-04:00,397.2500915527344,397.6499938964844,397.20001220703125,397.6300048828125,1517575
2021-03-31 15:05:00-04:00,397.6199951171875,397.6300048828125,397.375,397.57501220703125,996449
2021-03-31 15:10:00-04:00,397.56500244140625,397.6000061035156,397.2900085449219,397.4100036621094,1522083
2021-03-31 15:15:00-04:00,397.4049987792969,397.7699890136719,397.3900146484375,397.4750061035156,1122941
2021-03-31 15:20:00-04:00,397.4750061035156,397.5199890136719,397.260009765625,397.3299865722656,1171026
2021-03-31 15:25:00-04:00,397.32000732421875,397.489990234375,397.20001220703125,397.2300109863281,1133518
2021-03-31 15:30:00-04:00,397.239990234375,397.56500244140625,397.17498779296875,397.2850036621094,1590287
2021-03-31 15:35:00-04:00,397.29998779296875,397.3299865722656,396.8601989746094,396.8700866699219,2495904
2021-03-31 15:40:00-04:00,396.8800048828125,397.0849914550781,396.70001220703125,396.7200012207031,2025771
2021-03-31 15:45:00-04:00,396.7099914550781,396.8699951171875,396.55499267578125,396.7900085449219,2826878
2021-03-31 15:50:00-04:00,396.7900085449219,397.2850036621094,396.5299987792969,396.6600036621094,5771016
2021-03-31 15:55:00-04:00,396.69000244140625,396.8599853515625,396.0199890136719,396.260009765625,18626560
2021-03-31 16:00:00-04:00,396.25,396.7988,394.4506,396.23,0
2021-03-31 16:05:00-04:00,396.21,397.5002,394.4506,396.2,0
2021-03-31 16:10:00-04:00,396.21,396.21,394.4506,396.01,0
2021-03-31 16:15:00-04:00,395.99,396.33,394.4506,396.01,0
2021-03-31 16:20:00-04:00,396.0,396.05,395.98,396.01,0
2021-03-31 16:25:00-04:00,396.03,396.04,395.98,396.03,0
2021-03-31 16:30:00-04:00,396.03,396.04,395.93,395.96,0
2021-03-31 16:35:00-04:00,395.95,396.15,395.95,396.14,0
2021-03-31 16:40:00-04:00,396.14,396.33,396.08,396.21,0
2021-03-31 16:45:00-04:00,396.19,396.21,396.15,396.2,0
2021-03-31 16:50:00-04:00,396.2,396.22,396.16,396.18,0
2021-03-31 16:55:00-04:00,396.185,396.22,396.15,396.22,0
2021-03-31 17:00:00-04:00,396.25,396.3,396.06,396.14,0
2021-03-31 17:05:00-04:00,396.12,396.15,396.08,396.12,0
2021-03-31 17:10:00-04:00,396.12,396.14,396.06,396.1,0
2021-03-31 17:15:00-04:00,396.33,396.33,396.1,396.165,0
2021-03-31 17:20:00-04:00,396.165,396.18,396.1,396.14,0
2021-03-31 17:25:00-04:00,396.13,396.14,396.1,396.12,0
2021-03-31 17:30:00-04:00,396.11,396.18,396.06,396.16,0
2021-03-31 17:35:00-04:00,396.18,396.2,396.13,396.18,0
